0,1,2
94,8979,42.19
42,9334,85.35
34,7114,97.85
97,833,90.88
56,4694,60.16
35,8396,13.58
88,361,16.83
82,490,45.02
74,3471,96.33
86,4025,70.72
47,6800,14.34
62,1778,66.51
92,6650,1.35
4,3875,6.02
91,2234,44.63
50,2065,11.8
87,9549,23.16
85,6554,60.5
66,9089,66.93
2,3938,59.15
96,8644,68.39
28,9318,10.37
36,6192,35.06
79,4017,14.46
3,3751,19.2
83,1971,45.39
11,1847,10.63
69,261,95.13
59,4391,1.14
17,7718,1.3
6,2914,71.71
68,7902,93.3
9,91,11.93
96,3116,17.77
50,1278,40.28
68,9280,69.53
42,4475,25.35
6,7650,29.28
94,1100,18.61
96,165,97.64
68,5394,94.25
21,3592,90.07
54,7286,33.13
52,6093,83.4
35,7535,6.35
67,749,10.82
31,1201,67.37
45,8592,3.36
33,3921,33.24
8,3836,11.53
26,7480,0.97
26,9947,39.27
19,1020,80.86
19,4187,32.58
28,483,94.99
4,961,13.84
55,5899,6.55
88,2941,19.26
27,1765,35.99
42,3047,47.94
24,5975,87.92
25,2193,81.74
59,3177,63.75
63,3763,62.28
94,7303,50.71
92,1024,83.8
65,826,97.63
41,7280,16.76
28,8977,11.41
85,9539,56.56
86,4074,46.38
66,7537,47.78
47,5741,29.6
93,4323,38.14
6,4134,43.79
8,8533,97.86
75,7361,54.47
72,3985,36.11
18,4997,79.46
35,7080,23.53
83,2602,13.24
43,5923,46.21
43,5670,1.71
12,4895,67.89
37,6956,75.47
0,2139,9.23
43,7396,3.75
74,1747,58.42
83,8315,96.9
14,1346,34.35
21,8058,3.44
71,6170,40.59
38,2259,74.53
17,3256,8.98
65,424,95.28
98,4904,41.96
3,1785,35.57
53,9613,44.64
89,9046,68.3
98,102,26.88
47,7702,35.15
77,6647,38.01
76,2120,0.03
70,9689,33.45
40,4032,15.17
15,6431,5.42
98,8424,71.39
88,3527,34.2
7,9112,37.24
95,2759,55.62
8,7521,49.53
97,8638,93.53
0,7898,34.69
10,6996,46.84
17,1569,1.54
2,6065,13.72
90,9954,84.98
32,9119,63.98
49,4332,99.7
90,5969,58.52
31,470,54.46
46,2623,1.05
81,7187,33.11
27,390,74.85
84,4323,72.02
85,7384,28.22
56,2731,15.39
92,7505,87.67
27,5842,10.49
58,6262,14.52
35,5060,17.67
96,9205,2.14
35,3729,37.63
64,3476,97.35
62,92,59.55
97,3820,29.46
77,6772,66.99
46,8745,4.6
4,8379,82.29
40,7520,11.62
39,9307,90.9
85,2602,90.11
15,1100,63.27
26,7735,60.67
68,7373,46.99
96,121,91.08
64,167,40.77
76,2887,20.97
17,7025,98.23
67,8291,5.52
71,7357,4.97
9,8402,90.39
30,8262,81.57
64,3242,20.62
55,4721,31
68,4600,90.5
9,5166,72.89
90,5169,67.15
5,1939,20.72
31,6068,55.08
40,3329,98.14
3,5661,89.89
1,7351,62.17
74,8524,91.08
42,7058,81.99
37,5206,61.25
90,7003,93.31
58,3333,96.83
45,6054,9.14
49,2096,88.83
11,4206,81.61
73,5409,32.8
74,7582,2.25
24,8903,19.86
2,6482,70.4
10,2659,80.93
57,8895,19.05
54,8945,24.13
49,6089,63
95,8537,8.99
65,7203,92.34
86,3241,62.62
3,8329,20.86
75,9623,91.14
79,4878,46.67
61,4103,86
57,3118,13.52
16,7970,6.83
66,8529,18.14
12,4932,74.47
41,9340,60.17
70,1135,8.24
36,9111,39.47
46,8638,71.92
42,6224,33
44,1718,74.82
17,1921,75.01
25,5097,78.49
17,8535,55.72
42,5438,16.59
38,9304,53.71
26,8106,24.97
39,5567,62.8
12,2106,43.79
71,733,33.57
49,2081,23.86
98,4754,10.92
56,5002,76.31
51,9976,76.41
5,5592,84.84
11,2370,58.58
64,3177,2
41,7228,52.62
17,5206,66.43
60,3195,36.04
9,7845,21.72
49,7679,76.14
64,190,69.81
2,8385,74.07
48,7419,34.01
39,7090,27.37
69,7620,67.51
57,4594,77.44
59,6018,97.37
88,4434,53.08
9,1788,12.69
0,6206,18.24
35,8640,44.7
62,3699,29.12
55,7119,76.44
23,6825,28.05
22,3258,82.53
17,9360,46.05
58,6236,1.94
17,8607,5.39
59,7962,99.25
76,6809,88.13
5,1971,82.51
66,3211,86.21
60,9439,43.82
26,5260,99.2
65,5339,80.97
14,8522,20.25
24,4223,38.61
28,8321,52.23
94,7038,10.06
2,9615,54.91
90,5371,90.66
47,5066,14.16
95,4199,18.34
4,2140,7.89
79,6049,68.93
14,7905,52.52
33,3228,33.57
97,9855,66.1
85,8178,84.76
5,5990,46.39
87,6594,57.12
9,4580,31.99
14,550,3.25
43,5065,38.42
12,8116,66.16
50,1693,54.62
51,7375,64.99
2,5330,48.86
7,2179,4.8
14,2337,56.47
62,2932,71.9
9,7778,70.1
20,8394,78.49
37,5759,84.26
39,9471,72.15
40,4229,96.28
49,1349,49.41
91,5395,42.96
9,8464,69.22
23,6229,94.77
48,5444,59.98
79,1938,62.86
53,6468,22.7
18,7768,58.64
21,5079,18.15
2,9445,2.66
91,6978,99.71
13,8696,27.63
75,3215,56.9
24,5567,95.39
1,8842,8.76
28,4128,83.17
52,7713,83.27
63,4698,38.75
35,2245,0.54
66,7277,45.58
0,6242,58.46
43,9766,64.23
69,8698,91.47
73,8994,79
4,7783,48.83
47,2404,18.69
44,738,12.44
99,8018,33.8
6,8847,7.07
72,8726,17.39
44,2043,20.35
56,7941,3.34
49,7756,14.43
62,8940,80.53
76,1195,62.44
51,2281,90.07
20,3929,12.48
53,875,55.07
23,8457,16.01
69,9647,77.29
41,2372,60.41
1,7423,20.19
74,757,76.47
77,7309,73.2
22,1881,43.35
95,8091,30.32
85,3720,45.2
71,3921,79.28
35,1141,69.38
68,3085,81.58
43,379,78.3
78,1149,99.94
16,5490,22.4
46,3705,72
75,4261,53.28
10,8926,54.78
82,5462,61.22
36,2874,15.5
36,4631,33.36
45,1374,37.46
97,7809,73.54
15,2000,28.36
68,3235,53.28
52,8384,99.89
92,6483,32.01
8,7027,2.47
74,8712,59.55
48,7719,75.52
40,1833,16.25
11,5060,84.18
1,7379,29.09
31,4923,79.69
22,5766,40.06
31,6270,43.44
40,7663,90.08
63,8548,67.89
65,60,38.53
39,3829,64.05
94,557,18.95
46,6738,93.55
79,9619,96.88
27,6778,1.78
54,8115,45.68
8,3918,78.83
12,6809,34.97
29,1194,99.77
85,9631,18.28
83,2743,22.89
65,1735,92.99
50,8972,8.11
66,7545,18.83
88,4476,72.89
87,1577,83.67
92,1914,37.59
50,7159,98.22
44,8720,68.52
9,647,13.53
17,8617,64.25
7,7580,75.49
71,2346,2.59
91,9195,37.49
29,9507,75.85
54,3877,78.09
85,6854,88.24
53,631,14.65
71,9783,38.47
89,1980,31.71
82,3532,1.1
71,7565,86.36
57,1425,44.46
31,7612,92.4
30,4459,17.72
88,9757,23.84
28,9257,97.39
1,4710,34.66
50,4293,93.54
75,1903,70.5
16,6222,21.96
67,6359,49.19
93,3635,17.54
58,5819,88.66
32,3060,0
34,7497,3.09
20,6179,21.27
20,6987,90.66
6,8597,61.81
6,3168,65.32
61,1090,32.08
31,7275,40.42
97,9518,78.47
3,1924,89.98
92,574,82.66
19,2236,2.86
73,1203,17.1
17,5098,85.71
87,1377,15.33
33,2090,5.63
21,2289,61.43
77,9100,3.8
41,6001,43.93
56,6731,67.79
2,624,19.53
73,4270,45.7
35,4976,67.69
53,5970,25.35
34,9711,23.57
64,9363,21.51
60,5659,88.57
26,2850,24.66
4,8416,83.11
92,8090,92.03
57,614,79.46
30,3770,52.95
93,2776,96.32
44,9782,26.9
1,4811,46.77
20,3227,66.48
49,9942,88.12
31,5397,96.58
57,6159,22.48
80,6099,12.09
39,8607,9.63
2,9059,33.33
18,5112,51.81
17,816,79.15
18,4799,17.74
40,7159,13.37
65,6927,57.11
84,8219,40.22
86,1888,26.45
54,2084,57.56
93,7164,11.62
71,2580,55.61
35,8016,56.03
21,614,16.49
1,8542,46.82
78,9566,14.15
21,9489,78.08
87,6355,18.07
61,7722,26.33
12,7553,50.23
87,2577,84.24
40,6083,94.73
88,6609,93.05
35,4204,16.22
5,3356,48.12
23,8237,66.95
92,7882,9.14
91,4754,77.16
70,8974,16.43
97,7436,60.66
62,7655,78.99
2,6519,32.48
22,5232,33.34
89,7419,75.61
34,9657,85.02
93,9760,97.73
3,6233,86.38
77,1997,32.49
16,1097,4.47
27,7051,28.91
63,1644,18.77
34,8668,13.23
90,304,58.13
24,1697,65.16
56,825,27.9
15,8119,94.87
18,9290,84.49
50,3324,26.74
89,3575,66.84
83,687,55.06
36,2187,24.09
7,4656,53.23
6,4950,32.93
56,7454,29.25
83,2513,9.19
1,4332,91.31
58,33,86.4
68,7472,94.47
34,6285,66.42
70,6983,7.33
18,7318,17.13
32,5394,82.13
38,2897,95.19
65,1051,72.43
2,274,47.58
91,1702,41.31
12,2655,0.19
71,4215,29.4
5,4294,55.68
27,464,69.04
29,1324,62.22
95,102,23.54
37,4271,31.06
13,4851,12.69
11,8671,91.87
49,6490,81.07
65,5814,72.39
97,4831,49.5
73,7958,65.14
56,171,0.47
98,2699,78.13
85,5574,92.24
3,8803,72.46
50,206,52.06
95,7396,36.06
46,3144,67.99
33,3852,77.05
53,7711,85.37
19,1282,64.25
66,2699,35.3
37,55,73.32
38,9167,50.77
28,9874,68.4
37,5590,66.4
29,6843,1.28
10,1413,82.81
39,3168,95.14
87,1021,54.54
0,7470,79.88
30,5839,88.41
68,5020,84.48
3,6128,11.93
42,8718,95.7
62,816,64.69
70,2941,21.68
84,8489,83.21
93,7901,92.34
13,8,18.38
70,2470,89.47
24,5127,41.67
64,1881,54.71
39,3590,73.81
23,9351,4.44
44,6764,45.35
25,3372,55.15
58,3608,4.96
22,105,12.72
18,3484,28.25
94,1521,37.15
86,6603,44.51
72,1336,70.37
77,6109,27.58
29,5214,81.41
34,4372,62.39
33,2448,37.94
73,3975,79.02
18,8658,56.46
92,8437,80.25
91,78,12.75
30,2277,26.12
52,9510,27.33
89,3589,96.83
46,121,50.22
24,4510,19.78
15,8229,14.59
60,1039,70.33
99,5830,82.74
64,4131,68.28
85,265,95.85
72,9070,34.65
23,6723,39.88
6,1673,66.49
0,9581,5.41
34,9927,31.17
41,9259,98.69
79,2606,69.26
19,5392,17.12
54,4965,83.97
24,3826,13.17
37,5655,83.45
45,2162,79.97
88,9872,23.72
19,1421,93.75
86,7851,72.46
74,842,35.89
8,863,51.05
60,459,96.57
71,5018,33.8
31,4189,7.14
56,2882,17.67
19,6653,30.38
10,9648,97.31
98,923,70.21
4,7486,93.38
19,6188,33.21
68,1289,43.27
44,4391,25.14
7,8311,11.92
31,808,63.64
2,7240,72.17
6,6617,47.62
31,7608,23.36
48,4868,50.52
85,3721,52.65
20,4471,6.92
10,5,34.06
94,2903,87.11
72,9605,94.28
57,5930,93.99
63,2009,66.36
56,5310,70.49
45,9809,78.32
66,8060,78.1
79,3773,29.7
27,7240,21.09
78,6327,51.93
27,5574,32.93
83,8122,75.03
62,7983,4.41
11,7241,6.08
58,2368,1.13
31,4891,59.59
88,9601,79.28
30,1492,9.02
91,616,30.83
67,8034,54.87
68,5589,34.71
84,7699,37.9
74,3919,32.89
4,8051,41.32
77,9917,42.2
64,6336,43.18
26,5765,44.43
55,6548,41.69
12,3158,70.5
43,435,9.13
61,2336,53.09
95,6566,29.65
5,2909,59
47,1505,32.18
6,3220,52.7
30,1248,44.98
54,7080,24.5
97,431,48.31
66,3116,13.43
81,3021,16.35
47,2273,83.51
67,9442,96.24
69,3430,84.79
95,6264,31.5
40,3337,42.86
3,2768,24.19
51,6576,19.06
65,5964,36.93
21,3936,3.92
28,3338,55.02
94,3081,65.2
28,2024,70.24
18,8475,40.73
49,6236,85.63
18,8510,43.58
69,9322,39.86
95,3802,90.79
39,3094,69.27
4,1781,4.82
0,920,27.38
93,423,55.95
99,2556,62.05
59,4076,43.44
54,7823,84.43
17,5990,19.6
20,774,21.96
41,7308,73.38
64,6710,19.77
40,1586,55.88
88,6885,53.42
35,748,71.3
98,1273,12.37
48,2690,97.33
45,7344,98.65
70,6655,25.09
16,3785,68.06
86,5607,89.73
98,4900,17.96
99,770,9.4
84,729,43.02
29,515,14.05
71,8922,46.99
48,5866,23.16
36,8719,40.28
16,2359,26.52
36,3741,98.29
65,5179,3.96
52,8868,37.64
38,9355,68.87
93,272,96.96
64,8553,64.2
29,5696,90
80,2043,34.7
23,5619,15.13
80,1198,83.32
53,4888,14.1
10,848,66.37
74,994,23.63
70,8862,24.39
65,5701,56.52
75,9757,49.83
77,1097,53.44
39,5894,41.15
6,8223,65.32
18,8569,3.52
2,6488,32.32
14,6811,22.57
96,675,35.12
96,5825,19.76
28,1753,15.08
88,4023,2.9
76,8252,67.73
61,8732,28.11
35,2291,94.39
79,9142,90.31
59,7988,38.05
85,1333,53.64
12,3249,34.59
13,9596,76.82
68,770,13.25
76,3094,41.62
36,7946,16.63
40,6976,97.75
46,1986,33.51
81,203,88.37
32,1957,39.92
2,5183,75.56
57,8392,46.16
88,4137,96.48
37,7305,46.8
85,7135,63.03
24,273,28.11
94,9595,99.38
83,9736,70.03
56,8815,19.37
24,9058,77.62
51,224,72.68
38,4554,74.45
46,2937,19.04
10,897,65.05
88,2656,69.8
60,764,17.37
85,312,70.29
6,7529,10.48
43,2288,15.77
92,5450,89.96
84,8350,88.4
79,8878,14.9
7,2402,61.05
2,2935,41.06
20,4114,57.41
53,5997,59.19
19,8190,29.25
52,6208,74.06
36,6032,91.98
60,4494,53.99
77,1575,81.12
81,2696,10.8
91,9537,2.44
10,2865,18.76
0,9273,38.26
6,1565,25.38
9,898,79.66
86,1755,35.75
20,3604,54.1
58,7032,61.99
8,2187,41.18
1,8220,31.38
21,5051,34.42
39,5470,18.95
78,2874,35.74
53,7906,47.34
11,4541,55.68
18,8395,27.65
67,3529,8.36
26,9386,19
12,241,13.83
50,995,69.45
56,6309,18.98
88,7967,8.22
99,7485,6.9
43,9310,61.54
78,9164,45.96
54,550,5.72
8,7301,90.33
36,3085,79.01
21,472,52.41
35,6114,15.87
9,6623,2.43
72,6991,85.61
64,3169,46.87
59,9340,52.97
59,8501,97.95
76,765,81.8
23,7764,24.31
7,1690,67.65
76,945,26.24
89,5732,47.43
2,1043,84.6
45,8575,4.57
59,6435,72.72
7,2437,1.22
35,9884,41.19
78,8693,93.03
9,134,41.09
16,8411,58.41
98,1990,14.1
52,7653,83.43
23,5266,16.78
48,682,65.03
65,928,14.53
86,8285,14.72
89,2854,12.13
68,4088,56.96
39,4027,53.7
26,3891,36.28
99,8920,42.1
62,6428,77.49
99,3892,88.22
55,8526,48.14
95,3523,33.22
54,8520,46.75
0,5186,98.63
38,8797,48
65,9295,82.79
27,7522,33.85
2,162,51.93
23,466,66.57
73,9989,31.85
58,2505,30.96
72,552,2.58
91,6131,46.26
83,1455,79.21
17,3949,23.38
97,6628,13.9
86,5217,20.94
63,9160,73.28
37,4338,25.66
86,6303,72.19
1,9637,27.25
58,9736,1.15
14,5608,15.99
90,3841,77.25
89,8014,99.94
38,4962,55.13
90,1307,81.81
39,2492,52.95
20,8343,46.43
1,1611,3.34
48,7226,85.34
23,1099,75.88
46,4542,54.4
3,5330,69.33
57,6916,22.81
95,1408,7.91
11,7179,82.1
44,9630,92.15
63,64,71.79
56,6174,89.9
76,7983,50.88
26,5919,52.54
25,9767,10.23
36,4591,78.47
82,791,2.54
29,3842,45.76
52,8249,3.7
42,6247,60.63
97,1378,6.98
32,3339,48.22
72,8220,77.16
30,9192,54.82
76,637,2.42
56,8591,65.11
89,9340,46.33
95,4361,15.64
35,4211,28.41
57,7598,7.33
9,9182,44.82
73,215,81.95
31,9153,30.6
3,6435,29.54
67,1123,31.89
48,7912,75.77
89,605,33.09
25,672,52.5
11,2296,53.3
26,8114,42.63
35,432,94.94
0,8152,16.08
41,9743,20.52
78,8919,72.92
4,1517,48.42
11,4502,1.43
23,2231,0.13
51,1034,56.23
33,8011,92.32
1,2617,67.44
30,822,30.9
30,1593,23.26
34,5053,26.42
66,2118,91.75
15,1294,55.82
61,3607,40.69
51,4318,0.22
71,1658,63
80,4373,31.6
10,5202,68.97
82,7158,60.11
59,6392,10.21
32,9737,5.27
42,3288,97.89
30,201,63.48
35,4967,6.94
64,6153,88.56
62,2553,29.22
40,1498,46.63
14,7236,65.95
9,9725,68.57
52,7014,14.38
95,6773,26.38
20,9829,60.95
92,1291,22.19
36,8734,59.62
46,5341,69.72
50,7269,26.48
24,325,27.86
28,8495,96.8
16,6107,37.57
12,6523,53.54
29,1371,26.41
49,4733,8.27
59,497,60.17
81,1987,96.09
89,6386,17.62
80,8468,37.08
40,4117,14.46
3,5369,92.63
51,2808,10.49
97,2759,14.02
97,8787,65.06
60,5250,33.71
17,146,76.86
17,959,0.53
22,9251,7
41,9082,52.3
13,719,19.58
29,2316,71.82
31,2593,56.66
85,7915,54.01
71,2399,41.75
62,2715,48
83,1329,23.24
60,5701,57.06
64,9074,58.39
58,7749,51.01
29,6770,59.31
85,2615,27.56
8,5311,46.37
15,4850,24.92
46,33,60.63
83,8170,64.62
71,5671,87.78
19,8272,91.37
40,4809,38.51
54,3759,60.72
48,4039,21.55
64,7939,71.47
49,6227,28.74
96,2944,53.79
42,2444,87.06
23,2632,46.94
21,2334,67.12
99,8681,70.96
7,9411,50.86
43,1311,59.25
67,7786,91.83
4,8768,40.42
95,7835,51.15
83,2879,48.33
31,7899,36.34
84,8444,21.04
61,3988,4.38
71,6902,97.16
61,2286,62.05
54,838,74.2
70,3052,49.32
95,4096,81.87
54,3588,18.89
11,7915,63.31
77,4292,72.3
70,4012,97.61
95,4027,38.08
56,4436,95.89
74,8635,40.42
96,162,19.16
74,578,9.2
16,8825,44.64
83,7562,85.21
86,9419,40.96
98,1196,35.64
71,7309,36.11
10,8579,53.98
43,9167,37.82
95,3047,77.12
60,878,30.44
4,1344,15.25
36,6880,14.71
44,8909,52.93
54,5097,70.72
77,7851,86.59
48,6296,56.33
27,7653,11.77
11,4486,83.57
21,8600,78.4
49,1337,11.51
75,5312,27.85
0,8497,39.84
9,5742,55.17
59,53,44.94
13,1242,55.48
4,8818,27.63
87,5732,12.33
20,1252,15.23
4,4131,75.99
70,7097,74.25
0,7542,33.03
91,6900,83.49
71,1060,64.63
12,3380,88.03
94,4812,6.98
97,8680,88.54
40,9707,84.52
78,8005,41.27
17,236,99.87
88,8268,56.5
37,8749,87.37
84,3784,34.25
0,7206,30.8
79,3133,1.21
90,3319,78.46
0,5574,81.97
33,8475,89.96
50,3547,0.61
14,5833,39.07
3,1137,9.27
58,8263,68.63
71,2624,85.54
54,6226,75.42
32,680,63.89
49,6713,87.55
74,836,18.47
27,4366,94.63
46,4006,57.75
81,1835,65.45
89,1585,14.95
0,3277,82.12
28,6538,45.77
26,5528,44.26
65,4384,46.12
24,1703,79.43
96,6861,97.23
34,2095,25.62
40,6477,0.91
53,3337,20.22
61,7726,69.87
65,6853,87.2
84,3237,12.68
37,5680,4.09
95,5625,77.02
54,2357,10.17
44,9568,77.87
40,9855,41.12
85,3169,77.66
39,7545,58.02
56,7884,28.44
64,8440,61.31
81,1638,77.67
85,2413,5.19
9,3059,11.21
7,5705,90.46
23,9750,28.92
60,4478,99.73
34,6029,51.93
71,4394,64.33
53,6223,12.97
81,9793,18.26
41,3862,15.34
22,186,13.76
7,3381,53.2
97,368,98.58
54,6694,98.72
57,1370,27.62
18,4824,2.56
26,9719,96.46
92,6030,30.04
89,6127,32.07
21,5781,73.9
17,2619,60.13
45,1074,68.65
57,2403,31.13
53,8524,10.02
60,8647,44.83
34,7182,48.09
19,2370,53.23
96,6292,9.89
40,7679,40.85
91,1046,42.95
41,1285,51.85
8,1140,79.37
46,9607,5.65
69,3865,6.91
80,9700,56.27
46,4274,26.85
86,1237,73.62
77,4941,31.83
3,9805,97.03
35,4891,44.34
91,588,40.57
5,7712,94.06
49,4606,31.82
92,6898,76.03
81,5054,72.38
93,7277,42.41
59,2618,78.79
80,5952,22.49
32,4556,36.1
41,1993,38.35
22,8495,76.47
30,5915,45.95
61,8829,77.93
22,8671,21.76
15,2079,28.79
11,8517,60.72
65,9746,62.05
52,9835,87.96
16,7410,82.31
56,6269,27.8
58,8953,77.75
3,8461,44.04
21,6894,54.99
3,8016,50.1
71,7315,65.7
19,3310,8.26
63,7095,65.91
52,5269,60.88
17,1316,52.79
28,5357,61.81
74,4510,20.36
19,2835,22.49
11,6958,63.24
46,476,86.82
85,4775,61.16
54,8546,85.53
55,4707,94.89
97,7167,29.58
55,9615,29.88
47,9457,43.54
43,7115,31.1
45,1715,81.14
16,1604,65.52
47,8863,82.32
30,1594,59.66
28,4419,79.51
90,5345,6.79
56,579,33.19
78,3890,89.5
52,7435,9.26
91,5606,85.93
3,2303,99.81
37,3346,91.08
58,7574,46.84
41,8510,36.28
32,477,1.52
95,1612,55.61
86,4426,82.44
72,6026,19.52
24,6009,76.54
30,9252,95.78
23,986,17.11
20,3348,84.57
95,3606,29.41
79,9607,25.7
40,5879,20.91
91,875,37.8
3,4483,91.26
84,5938,2.87
56,4276,92.71
32,2013,32.2
99,8101,74.51
63,1397,14.88
75,5793,17.46
40,9861,23.02
89,2314,90.77
57,1042,86.18
57,2976,43.46
3,5191,98.03
50,1790,57.35
27,5781,35.7
79,5705,66.57
89,3187,16.82
23,5845,15.39
4,9885,32.18
16,6971,34.14
35,8552,93.28
79,5748,59.03
29,6031,92.61
82,5989,22.16
32,890,42.36
93,6214,97.56
99,4995,19.51
67,3837,69.76
42,9234,52.46
7,5539,97.69
21,2841,44
65,3911,49.14
30,6924,43.29
49,6186,14.28
61,6736,97.24
58,4441,87.35
57,1885,81.84
50,8467,90.34
42,3900,65.42
51,1362,58.8
30,4110,22.68
21,7025,52.77
56,7961,61.35
69,7816,1.82
73,9229,82.52
58,4331,58.06
75,4654,51.93
27,7272,13.44
40,2421,53.96
23,9162,76.87
32,9740,68.44
0,4738,6.06
95,8393,38.13
68,5981,39.23
8,1159,43.57
93,2185,94.67
44,8785,79.83
69,9698,0.88
8,5072,36.13
94,8677,53.68
51,1350,70.52
73,1826,50.49
31,7720,56.74
31,9758,91.4
83,1437,65.12
26,7336,10.65
25,866,52.09
54,8942,49.1
38,3079,36.87
56,8108,86.58
67,179,46.98
90,7868,60.5
83,6218,25.72
29,5897,95.08
55,7529,87.25
4,7928,61.26
4,6317,81.27
22,9525,89.14
89,9672,74.94
35,3573,79.18
71,7237,59.35
33,4429,37.24
23,4832,68.61
52,5193,70.74
4,7508,50.37
40,8500,55.64
25,5083,75.89
26,1901,70.03
79,2207,2.2
8,9738,60.77
22,3381,15.23
31,8161,46.14
70,5784,39.55
45,9202,2.96
74,9207,80.12
39,8270,64.61
21,2359,76.98
16,1268,4.45
76,7541,31.77
28,8381,86.19
94,5770,13.79
60,8296,83.16
41,9714,5.28
35,7328,66.41
90,907,43.41
41,2984,39.13
52,9871,71.56
43,4073,96.84
5,2273,73.11
58,287,28.2
48,6203,28.25
56,2877,41.09
17,3400,87.97
26,25,22.56
55,7259,99.12
76,324,61.78
37,468,16.89
0,9264,35.46
20,1666,23.93
39,2673,33.03
54,9634,6.03
65,6775,33.38
95,8022,18.08
94,4149,98.97
62,2154,25.25
77,3025,86.41
28,6686,14.83
82,3421,22.14
29,2153,62.8
93,4818,73.53
52,6249,47.11
27,8785,43.31
48,2087,71.83
3,2274,55.15
73,1710,31.63
83,1636,43.53
41,3157,38.21
82,2199,19.06
15,1050,22.16
66,8671,22.32
45,5557,23.96
74,8897,24.24
9,9117,25.89
8,5540,11.57
78,520,49.05
46,6021,50
53,2432,63.15
67,544,27.2
10,5184,78.01
45,9020,11.72
73,9887,31.63
54,735,97.33
3,5347,2.28
54,1466,82.79
21,9454,70.85
93,7224,30.89
9,1167,20.06
66,8234,28.8
96,9662,85.61
69,9279,83.24
76,1920,37.58
55,3959,61.66
33,8087,81.83
67,6650,76.64
80,5629,84.47
33,4487,84.3
0,1898,55.26
73,2946,84.68
74,8192,50.44
63,1418,37.04
22,4640,92.7
72,5130,46.34
72,5007,51.49
93,6058,70.49
19,9021,50.72
66,2702,30.07
54,9956,88.65
41,2339,58.19
19,4753,61.08
35,3241,85.59
88,6537,49.2
40,8361,98.78
64,7592,96.39
22,4589,49.9
86,93,32.09
57,9772,80.78
19,2228,78.08
0,5927,63.14
85,6845,27.49
80,7109,15.66
34,3557,67.65
28,2669,36.75
39,1645,99.6
0,5186,1.81
39,345,29.31
70,8126,86.11
84,9811,59.21
64,8945,94.65
83,6279,32.98
39,1965,56.96
1,7441,3.15
84,191,94.29
71,6550,92.69
98,6072,39.55
13,1580,29.6
71,3263,35.01
6,5076,66.88
96,8641,62.61
62,7769,92.95
83,8717,15.66
70,1546,15.32
64,3874,6.53
73,5385,34.49
73,5059,91.33
3,8781,4.94
80,7955,60.11
48,5248,65.23
89,5259,53.38
25,9235,65.86
73,3183,27.95
55,9192,77.2
34,409,46.72
21,9119,20.62
72,3872,28.15
13,5331,83.49
9,5550,16.85
5,9081,70.08
90,3198,72.11
95,3849,71.86
55,2439,5.13
8,1113,98.71
24,7285,42.65
21,6125,49.22
13,7218,28.43
80,3372,90.72
72,4414,50.27
21,5983,17.67
86,6115,60.17
51,2535,42.51
94,6549,80.79
29,78,17.32
56,5098,66.1
47,7940,15.8
19,6320,91.59
13,103,80.84
25,9863,88.54
99,7041,36.89
14,7202,2.12
80,7193,96.05
87,7763,98.26
21,2285,66.32
38,9994,57.18
58,895,52.12
89,4104,76.69
35,9490,56.6
75,7535,44.45
22,4003,37.63
98,1062,6.06
21,3423,63.08
33,8522,16.05
59,5052,38.88
41,6405,27.63
64,9244,81.54
70,8478,80.15
72,2060,49.55
74,1311,44.14
63,3455,67.64
74,601,15.79
15,4623,58.66
81,6138,26.74
28,8290,34.54
2,2981,28.76
80,1658,8.98
96,5769,24.11
41,9281,10.57
52,9719,70.82
10,5394,21.51
92,3092,79.72
7,6205,73.79
78,3236,62.49
47,5965,38.01
94,4195,42.23
33,975,77.2
13,196,15.71
64,6486,6.08
49,8315,21.69
72,5915,60.74
3,4901,31.44
16,4594,6.38
39,7186,3.85
87,9311,52.59
31,7583,3.38
95,6966,73.58
86,4252,82.85
22,2790,55.99
23,1016,99.87
28,8710,37.82
57,5440,3.26
34,1069,12.25
59,8946,90.65
49,8399,50.2
12,6591,5.35
17,7509,79.46
16,3513,33.44
56,5777,81.73
24,8417,82.6
22,9039,93.86
42,7580,11.09
70,7779,51.23
82,7347,3.5
83,4458,61.1
46,6950,88.85
22,6895,39.45
1,4874,37.4
54,5413,43.73
11,8305,51.8
36,2103,55.55
60,953,31.55
35,7484,54.52
1,75,43.75
11,5478,63.29
92,6847,34.27
10,9972,60.88
13,50,2.85
11,9375,6.65
58,4495,61.09
78,916,11.48
38,4191,74.03
58,4185,57.77
50,9022,39.48
91,797,74.21
34,3516,59.73
37,9711,67.03
27,3976,19.45
26,4605,17.54
95,2509,27.47
89,7230,81.21
71,5603,98.07
85,8140,31.1
84,8432,39.61
10,8576,18.25
31,3220,2.68
61,1859,87.34
2,6752,55.22
86,9729,60.85
93,5358,90.29
79,2103,40.94
40,4702,3.96
24,9216,64.92
76,1601,85.15
95,4537,70.58
87,1059,49.74
11,875,11.15
84,5779,37.46
21,1595,5.32
39,7728,54.49
84,8890,71.71
84,3233,3.73
81,4132,45.07
71,9008,86.59
10,2212,7.17
99,2774,23.88
57,5397,24.77
12,1275,43.35
73,9722,0.86
57,9826,2.81
34,7283,21.5
86,7594,7.87
65,6975,70.78
19,3558,93.78
22,9296,66.93
19,7332,45.2
87,6860,42.27
25,3855,11.3
84,1049,33.67
81,5987,2.43
95,9770,91.7
82,6490,4.56
2,4334,12.49
12,376,55.79
51,2572,86.01
18,2488,93.32
